,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,MACD,MACD_lower,MACD_upper,RSI_14_Day,RSI_14_Day_lower,RSI_14_Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-01-04,127.73410769294719,128.78527067626015,132.64371166963818,127.73410769294719,127.73410769294719,3.5324439817217703,3.5324439817217703,3.5324439817217703,-0.12891016203852235,-0.12891016203852235,-0.12891016203852235,3.0289904104116685,3.0289904104116685,3.0289904104116685,3.403533819683248,3.403533819683248,3.403533819683248,-0.37454340927157936,-0.37454340927157936,-0.37454340927157936,0.0,0.0,0.0,130.76309810335886
1,2021-01-05,128.0033155703048,129.48445225237128,133.51938579670676,128.0033155703048,128.0033155703048,3.1724630426336944,3.1724630426336944,3.1724630426336944,0.5368276487469825,0.5368276487469825,0.5368276487469825,3.4455457044726807,3.4455457044726807,3.4455457044726807,3.7092906913806774,3.7092906913806774,3.7092906913806774,-0.2637449869079969,-0.2637449869079969,-0.2637449869079969,0.0,0.0,0.0,131.4488612747775
2,2021-01-06,128.27252344766242,126.71582432315807,130.6296603193906,128.27252344766242,128.27252344766242,2.2734912489999943,2.2734912489999943,2.2734912489999943,-1.598032679565073,-1.598032679565073,-1.598032679565073,0.4445994365174952,0.4445994365174952,0.4445994365174952,0.6754585694349216,0.6754585694349216,0.6754585694349216,-0.23085913291742652,-0.23085913291742652,-0.23085913291742652,0.0,0.0,0.0,128.71712288417993
3,2021-01-07,128.54173132502004,128.57903061039622,132.48911336659765,128.54173132502004,128.54173132502004,2.068653323372075,2.068653323372075,2.068653323372075,0.12377383205215829,0.12377383205215829,0.12377383205215829,2.043089326514149,2.043089326514149,2.043089326514149,2.1924271554242334,2.1924271554242334,2.1924271554242334,-0.14933782891008437,-0.14933782891008437,-0.14933782891008437,0.0,0.0,0.0,130.5848206515342
4,2021-01-08,128.81093920237765,129.16042611319423,132.83843714616984,128.81093920237765,128.81093920237765,2.0057742555678426,2.0057742555678426,2.0057742555678426,0.5250619378904374,0.5250619378904374,0.5250619378904374,2.3102739966634562,2.3102739966634562,2.3102739966634562,2.53083619345828,2.53083619345828,2.53083619345828,-0.22056219679482372,-0.22056219679482372,-0.22056219679482372,0.0,0.0,0.0,131.1212131990411
5,2021-01-11,129.6185628344505,127.93969083332362,131.9872819032955,129.6185628344505,129.6185628344505,1.5225671249061885,1.5225671249061885,1.5225671249061885,-0.8560347858147508,-0.8560347858147508,-0.8560347858147508,0.29198892982189084,0.29198892982189084,0.29198892982189084,0.6665323390914378,0.6665323390914378,0.6665323390914378,-0.374543409269547,-0.374543409269547,-0.374543409269547,0.0,0.0,0.0,129.91055176427238
6,2021-01-12,129.8877707118081,127.97606148626191,131.72577673715097,129.8877707118081,129.8877707118081,1.0818094143385335,1.0818094143385335,1.0818094143385335,-0.9340305454121024,-0.9340305454121024,-0.9340305454121024,-0.1159661179815778,-0.1159661179815778,-0.1159661179815778,0.14777886892643113,0.14777886892643113,0.14777886892643113,-0.26374498690800896,-0.26374498690800896,-0.26374498690800896,0.0,0.0,0.0,129.77180459382652
7,2021-01-13,130.15697858916573,128.7037193743451,132.76981514406026,130.15697858916573,130.15697858916573,0.9670460552906771,0.9670460552906771,0.9670460552906771,-0.0882761568122127,-0.0882761568122127,-0.0882761568122127,0.6479107655609866,0.6479107655609866,0.6479107655609866,0.8787698984784645,0.8787698984784645,0.8787698984784645,-0.23085913291747798,-0.23085913291747798,-0.23085913291747798,0.0,0.0,0.0,130.80488935472673
8,2021-01-14,130.42618646652332,127.99800280043726,131.7486047648393,130.42618646652332,130.42618646652332,0.593124348988702,0.593124348988702,0.593124348988702,-1.0002949525363887,-1.0002949525363887,-1.0002949525363887,-0.5565084324580939,-0.5565084324580939,-0.5565084324580939,-0.40717060354768675,-0.40717060354768675,-0.40717060354768675,-0.14933782891040714,-0.14933782891040714,-0.14933782891040714,0.0,0.0,0.0,129.86967803406523
9,2021-01-15,130.69539436143165,126.84016004213204,130.89664532710947,130.69539436143165,130.69539436143165,0.04702792650981589,0.04702792650981589,0.04702792650981589,-1.7667261999548127,-1.7667261999548127,-1.7667261999548127,-1.9402604702391755,-1.9402604702391755,-1.9402604702391755,-1.7196982734449968,-1.7196982734449968,-1.7196982734449968,-0.22056219679417857,-0.22056219679417857,-0.22056219679417857,0.0,0.0,0.0,128.7551338911925
10,2021-01-19,131.77222594106493,127.84049462331402,131.75395954572966,131.77222594106493,131.77222594106493,-0.3159035008344146,-0.3159035008344146,-0.3159035008344146,-1.4488313011708192,-1.4488313011708192,-1.4488313011708192,-2.028479788912608,-2.028479788912608,-2.028479788912608,-1.7647348020052338,-1.7647348020052338,-1.7647348020052338,-0.26374498690737436,-0.26374498690737436,-0.26374498690737436,0.0,0.0,0.0,129.7437461521523
11,2021-01-20,132.04143383597327,130.02312975821943,134.00778588396147,132.04143383597327,132.04143383597327,-0.08622388888893075,-0.08622388888893075,-0.08622388888893075,0.291037474491146,0.291037474491146,0.291037474491146,-0.026045547315167235,-0.026045547315167235,-0.026045547315167235,0.20481358560221521,0.20481358560221521,0.20481358560221521,-0.23085913291738244,-0.23085913291738244,-0.23085913291738244,0.0,0.0,0.0,132.0153882886581
12,2021-01-21,132.31064173088157,132.7040278665951,136.83611095954134,132.31064173088157,132.31064173088157,0.6862892404465358,0.6862892404465358,0.6862892404465358,1.8618186538777808,1.8618186538777808,1.8618186538777808,2.398770065413587,2.398770065413587,2.398770065413587,2.5481078943243167,2.5481078943243167,2.5481078943243167,-0.14933782891072986,-0.14933782891072986,-0.14933782891072986,0.0,0.0,0.0,134.70941179629517
13,2021-01-22,132.5798496257899,134.4097722435046,138.22545866263954,132.5798496257899,132.5798496257899,1.5406153867917216,1.5406153867917216,1.5406153867917216,2.469780327451445,2.469780327451445,2.469780327451445,3.7898335174472253,3.7898335174472253,3.7898335174472253,4.010395714243167,4.010395714243167,4.010395714243167,-0.22056219679594144,-0.22056219679594144,-0.22056219679594144,0.0,0.0,0.0,136.36968314323713
14,2021-01-25,133.38747331051488,137.1411832060059,140.99694159617786,133.38747331051488,133.38747331051488,2.658505941489948,2.658505941489948,2.658505941489948,3.4142712689692525,3.4142712689692525,3.4142712689692525,5.698233801189075,5.698233801189075,5.698233801189075,6.0727772104592,6.0727772104592,6.0727772104592,-0.37454340927012486,-0.37454340927012486,-0.37454340927012486,0.0,0.0,0.0,139.08570711170395
15,2021-01-26,133.6566812054232,138.44505477264914,142.23045915561073,133.6566812054232,133.6566812054232,3.512459977020936,3.512459977020936,3.512459977020936,3.4699727886274037,3.4699727886274037,3.4699727886274037,6.718687778740953,6.718687778740953,6.718687778740953,6.98243276564834,6.98243276564834,6.98243276564834,-0.2637449869073865,-0.2637449869073865,-0.2637449869073865,0.0,0.0,0.0,140.37536898416417
16,2021-01-27,133.92588910033152,138.83269161464256,142.46991868645517,133.92588910033152,133.92588910033152,3.9799923811182016,3.9799923811182016,3.9799923811182016,2.8602378301215907,2.8602378301215907,2.8602378301215907,6.609371078322016,6.609371078322016,6.609371078322016,6.840230211239793,6.840230211239793,6.840230211239793,-0.230859132917776,-0.230859132917776,-0.230859132917776,0.0,0.0,0.0,140.53526017865354
17,2021-01-28,134.0566078501736,135.99690028308066,140.01182118943774,134.0566078501736,134.0566078501736,3.6487415288344747,3.6487415288344747,3.6487415288344747,0.43116702699943604,0.43116702699943604,0.43116702699943604,3.9305707269228587,3.9305707269228587,3.9305707269228587,4.079908555833911,4.079908555833911,4.079908555833911,-0.14933782891105257,-0.14933782891105257,-0.14933782891105257,0.0,0.0,0.0,137.98717857709647
18,2021-01-29,134.1873266000157,133.15713256262853,137.15711307714605,134.1873266000157,134.1873266000157,2.6751392996545085,2.6751392996545085,2.6751392996545085,-1.5344954664883035,-1.5344954664883035,-1.5344954664883035,0.9200816363699955,0.9200816363699955,0.9200816363699955,1.140643833166205,1.140643833166205,1.140643833166205,-0.22056219679620961,-0.22056219679620961,-0.22056219679620961,0.0,0.0,0.0,135.10740823638568
19,2021-02-01,134.57948284954196,133.60265295557582,137.51943722915516,134.57948284954196,134.57948284954196,2.1362761495338556,2.1362761495338556,2.1362761495338556,-0.7821102322742397,-0.7821102322742397,-0.7821102322742397,0.9796225079888373,0.9796225079888373,0.9796225079888373,1.3541659172596163,1.3541659172596163,1.3541659172596163,-0.37454340927077884,-0.37454340927077884,-0.37454340927077884,0.0,0.0,0.0,135.5591053575308
20,2021-02-02,134.71020159938405,133.89962658646735,137.78796538074624,134.71020159938405,134.71020159938405,1.7755173368966246,1.7755173368966246,1.7755173368966246,-0.49307365928961905,-0.49307365928961905,-0.49307365928961905,1.0186986906986215,1.0186986906986215,1.0186986906986215,1.2824436776070056,1.2824436776070056,1.2824436776070056,-0.26374498690838405,-0.26374498690838405,-0.26374498690838405,0.0,0.0,0.0,135.72890029008266
21,2021-02-03,134.84092034922614,133.1202789570327,136.9705082710532,134.84092034922614,134.84092034922614,1.3174765195674008,1.3174765195674008,1.3174765195674008,-0.9079516433312149,-0.9079516433312149,-0.9079516433312149,0.17866574331865243,0.17866574331865243,0.17866574331865243,0.4095248762361858,0.4095248762361858,0.4095248762361858,-0.2308591329175333,-0.2308591329175333,-0.2308591329175333,0.0,0.0,0.0,135.01958609254478
22,2021-02-04,134.97163909906823,134.627667599175,138.49508355469564,134.97163909906823,134.97163909906823,1.3590799487115577,1.3590799487115577,1.3590799487115577,0.2860465738302995,0.2860465738302995,0.2860465738302995,1.4957886936310703,1.4957886936310703,1.4957886936310703,1.645126522541857,1.645126522541857,1.645126522541857,-0.1493378289107869,-0.1493378289107869,-0.1493378289107869,0.0,0.0,0.0,136.4674277926993
23,2021-02-05,135.10235784891032,134.24493836066299,138.09505990271472,135.10235784891032,135.10235784891032,1.2742814719122308,1.2742814719122308,1.2742814719122308,0.016733300630479855,0.016733300630479855,0.016733300630479855,1.0704525757480594,1.0704525757480594,1.0704525757480594,1.2910147725427106,1.2910147725427106,1.2910147725427106,-0.22056219679465128,-0.22056219679465128,-0.22056219679465128,0.0,0.0,0.0,136.17281042465837
24,2021-02-08,135.4945140984366,134.49906459294644,138.29887318843686,135.4945140984366,135.4945140984366,1.1903323677771855,1.1903323677771855,1.1903323677771855,0.07077359632082675,0.07077359632082675,0.07077359632082675,0.8865625548265798,0.8865625548265798,0.8865625548265798,1.2611059640980125,1.2611059640980125,1.2611059640980125,-0.3745434092714327,-0.3745434092714327,-0.3745434092714327,0.0,0.0,0.0,136.3810766532632
25,2021-02-09,135.4182708889662,133.8845512810482,137.70756725501099,135.4182708889662,135.4182708889662,0.9748468292190832,0.9748468292190832,0.9748468292190832,-0.35230481177097417,-0.35230481177097417,-0.35230481177097417,0.35879703054003625,0.35879703054003625,0.35879703054003625,0.6225420174481091,0.6225420174481091,0.6225420174481091,-0.2637449869080728,-0.2637449869080728,-0.2637449869080728,0.0,0.0,0.0,135.77706791950624
26,2021-02-10,135.3420276794958,133.15980086615835,137.08923496133292,135.3420276794958,135.3420276794958,0.6942708756087522,0.6942708756087522,0.6942708756087522,-0.649265502535388,-0.649265502535388,-0.649265502535388,-0.1858537598442206,-0.1858537598442206,-0.1858537598442206,0.045005373073364247,0.045005373073364247,0.045005373073364247,-0.2308591329175848,-0.2308591329175848,-0.2308591329175848,0.0,0.0,0.0,135.1561739196516
27,2021-02-11,135.26578447002538,132.9188129438602,136.66576414327784,135.26578447002538,135.26578447002538,0.4115498126190468,0.4115498126190468,0.4115498126190468,-0.778954540832033,-0.778954540832033,-0.778954540832033,-0.5167425571246842,-0.5167425571246842,-0.5167425571246842,-0.3674047282129862,-0.3674047282129862,-0.3674047282129862,-0.14933782891169806,-0.14933782891169806,-0.14933782891169806,0.0,0.0,0.0,134.7490419129007
