,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,MACD,MACD_lower,MACD_upper,RSI_14_Day,RSI_14_Day_lower,RSI_14_Day_upper,TSI,TSI_lower,TSI_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-01-04,127.6398335663889,128.9618558437103,130.4693845005163,127.6398335663889,127.6398335663889,11.227537326483924,11.227537326483924,11.227537326483924,-0.22994958344379537,-0.22994958344379537,-0.22994958344379537,-8.564837347704215,-8.564837347704215,-8.564837347704215,2.0454191739197842,2.0454191739197842,2.0454191739197842,2.432750395335915,2.432750395335915,2.432750395335915,-0.38733122141613013,-0.38733122141613013,-0.38733122141613013,0.0,0.0,0.0,129.6852527403087
1,2021-01-05,127.81860886382528,130.1764090409847,131.74208307521693,127.81860886382528,127.81860886382528,10.083372139053518,10.083372139053518,10.083372139053518,0.957591645673303,0.957591645673303,0.957591645673303,-7.574742081543389,-7.574742081543389,-7.574742081543389,3.158974612357894,3.158974612357894,3.158974612357894,3.4662217031834315,3.4662217031834315,3.4662217031834315,-0.307247090825537,-0.307247090825537,-0.307247090825537,0.0,0.0,0.0,130.97758347618316
2,2021-01-06,127.99738416126168,126.27098068317859,127.78546640941896,127.99738416126168,127.99738416126168,7.226075768409031,7.226075768409031,7.226075768409031,-2.8505661864403695,-2.8505661864403695,-2.8505661864403695,-5.126299720507627,-5.126299720507627,-5.126299720507627,-0.975663906713808,-0.975663906713808,-0.975663906713808,-0.7507901385389655,-0.7507901385389655,-0.7507901385389655,-0.2248737681748429,-0.2248737681748429,-0.2248737681748429,0.0,0.0,0.0,127.02172025454787
3,2021-01-07,128.17615945869804,129.7060368414262,131.1723212027803,128.17615945869804,128.17615945869804,6.575017898060007,6.575017898060007,6.575017898060007,0.22078741250151285,0.22078741250151285,0.22078741250151285,-4.295655751827839,-4.295655751827839,-4.295655751827839,2.2533365353028167,2.2533365353028167,2.2533365353028167,2.50014955873368,2.50014955873368,2.50014955873368,-0.24681302343086356,-0.24681302343086356,-0.24681302343086356,0.0,0.0,0.0,130.42949599400086
4,2021-01-08,128.35493475613444,130.78601595289953,132.3361131564187,128.35493475613444,128.35493475613444,6.375162759668702,6.375162759668702,6.375162759668702,0.9366040038334438,0.9366040038334438,0.9366040038334438,-3.934700329755082,-3.934700329755082,-3.934700329755082,3.2141893920022753,3.2141893920022753,3.2141893920022753,3.3770664337470646,3.3770664337470646,3.3770664337470646,-0.16287704174478887,-0.16287704174478887,-0.16287704174478887,0.0,0.0,0.0,131.56912414813672
5,2021-01-11,128.8912606484436,128.39867505610016,129.99014402433096,128.8912606484436,128.8912606484436,4.8393348388300055,4.8393348388300055,4.8393348388300055,-1.52699243642776,-1.52699243642776,-1.52699243642776,-2.632764427319846,-2.632764427319846,-2.632764427319846,0.292246753668437,0.292246753668437,0.292246753668437,0.6795779750823989,0.6795779750823989,0.6795779750823989,-0.38733122141396226,-0.38733122141396226,-0.38733122141396226,0.0,0.0,0.0,129.18350740211204
6,2021-01-12,129.07003594587997,128.1795087820763,129.71299406208493,129.07003594587997,129.07003594587997,3.4384283636134025,3.4384283636134025,3.4384283636134025,-1.6661210524047831,-1.6661210524047831,-1.6661210524047831,-1.5742305603037043,-1.5742305603037043,-1.5742305603037043,-0.1091703399204178,-0.1091703399204178,-0.1091703399204178,0.19807675090491544,0.19807675090491544,0.19807675090491544,-0.3072470908253332,-0.3072470908253332,-0.3072470908253332,0.0,0.0,0.0,128.96086560595955
7,2021-01-13,129.24881124331637,129.89146526195353,131.51925631264558,129.24881124331637,129.24881124331637,3.073663938730876,3.073663938730876,3.073663938730876,-0.15746675953228176,-0.15746675953228176,-0.15746675953228176,-1.2483184033681494,-1.2483184033681494,-1.2483184033681494,1.4430050076553984,1.4430050076553984,1.4430050076553984,1.6678787758304452,1.6678787758304452,1.6678787758304452,-0.2248737681750469,-0.2248737681750469,-0.2248737681750469,0.0,0.0,0.0,130.69181625097175
8,2021-01-14,129.42758654075274,128.12094271520706,129.73244397585302,129.42758654075274,129.42758654075274,1.8851893482175666,1.8851893482175666,1.8851893482175666,-1.7843233149294884,-1.7843233149294884,-1.7843233149294884,-0.37188655078564353,-0.37188655078564353,-0.37188655078564353,-0.5178335409287402,-0.5178335409287402,-0.5178335409287402,-0.27102051749756545,-0.27102051749756545,-0.27102051749756545,-0.24681302343117467,-0.24681302343117467,-0.24681302343117467,0.0,0.0,0.0,128.909752999824
9,2021-01-15,129.60636185860025,126.58074797769173,128.06717102765543,129.60636185860025,129.60636185860025,0.1494737929343585,0.1494737929343585,0.1494737929343585,-3.1514812122992004,-3.1514812122992004,-3.1514812122992004,0.8618260911834529,0.8618260911834529,0.8618260911834529,-2.303058369925494,-2.303058369925494,-2.303058369925494,-2.140181328181389,-2.140181328181389,-2.140181328181389,-0.16287704174410506,-0.16287704174410506,-0.16287704174410506,0.0,0.0,0.0,127.30330348867476
10,2021-01-19,130.3214631299902,127.2833049152118,128.86991653039837,130.3214631299902,130.3214631299902,-1.0040692408819343,-1.0040692408819343,-1.0040692408819343,-2.584421188494077,-2.584421188494077,-2.584421188494077,1.6663920378335733,1.6663920378335733,1.6663920378335733,-2.22934548236747,-2.22934548236747,-2.22934548236747,-1.9220983915424383,-1.9220983915424383,-1.9220983915424383,-0.3072470908250311,-0.3072470908250311,-0.3072470908250311,0.0,0.0,0.0,128.09211764762273
11,2021-01-20,130.5002384478377,130.93886010469262,132.55076643475562,130.5002384478377,130.5002384478377,-0.27405443255273193,-0.27405443255273193,-0.27405443255273193,0.5191518261048674,0.5191518261048674,0.5191518261048674,1.232486463206717,1.232486463206717,1.232486463206717,1.252710088583912,1.252710088583912,1.252710088583912,1.4775838567588526,1.4775838567588526,1.4775838567588526,-0.22487376817494054,-0.22487376817494054,-0.22487376817494054,0.0,0.0,0.0,131.7529485364216
12,2021-01-21,130.67901376568517,134.8510567268367,136.43588129633005,130.67901376568517,130.67901376568517,2.1813050974759056,2.1813050974759056,2.1813050974759056,3.3211068633917846,3.3211068633917846,3.3211068633917846,-0.2947116151255502,-0.2947116151255502,-0.2947116151255502,4.960887322310653,4.960887322310653,4.960887322310653,5.20770034574214,5.20770034574214,5.20770034574214,-0.24681302343148587,-0.24681302343148587,-0.24681302343148587,0.0,0.0,0.0,135.6399010879958
13,2021-01-22,130.85778908353268,137.27637579643104,138.81118769675123,130.85778908353268,130.85778908353268,4.8966995231807,4.8966995231807,4.8966995231807,4.405587181912212,4.405587181912212,4.405587181912212,-1.9723558299054997,-1.9723558299054997,-1.9723558299054997,7.16705383344121,7.16705383344121,7.16705383344121,7.329930875187412,7.329930875187412,7.329930875187412,-0.16287704174620207,-0.16287704174620207,-0.16287704174620207,0.0,0.0,0.0,138.02484291697388
14,2021-01-25,131.39411503707515,140.68422106975555,142.2314227517985,131.39411503707515,131.39411503707515,8.449808360785115,8.449808360785115,8.449808360785115,6.090367459386042,6.090367459386042,6.090367459386042,-4.096285334151403,-4.096285334151403,-4.096285334151403,10.056559264605005,10.056559264605005,10.056559264605005,10.443890486019752,10.443890486019752,10.443890486019752,-0.38733122141474713,-0.38733122141474713,-0.38733122141474713,0.0,0.0,0.0,141.45067430168015
15,2021-01-26,131.57289035492263,142.04661451467214,143.66409645683163,131.57289035492263,131.57289035492263,11.164020067647767,11.164020067647767,11.164020067647767,6.18972767304205,6.18972767304205,6.18972767304205,-5.775889842236654,-5.775889842236654,-5.775889842236654,11.270610807628335,11.270610807628335,11.270610807628335,11.577857898453164,11.577857898453164,11.577857898453164,-0.3072470908248273,-0.3072470908248273,-0.3072470908248273,0.0,0.0,0.0,142.84350116255098
16,2021-01-27,131.75166567277012,141.75562958913008,143.25722665489224,131.75166567277012,131.75166567277012,12.65002736047517,12.65002736047517,12.65002736047517,5.102084173861334,5.102084173861334,5.102084173861334,-6.747846972638915,-6.747846972638915,-6.747846972638915,10.779390793522246,10.779390793522246,10.779390793522246,11.004264561697589,11.004264561697589,11.004264561697589,-0.22487376817534122,-0.22487376817534122,-0.22487376817534122,0.0,0.0,0.0,142.53105646629237
17,2021-01-28,131.96593033984539,137.41614925294925,138.90387067835655,131.96593033984539,131.96593033984539,11.597178022257953,11.597178022257953,11.597178022257953,0.769114526623525,0.769114526623525,0.769114526623525,-5.943880821100194,-5.943880821100194,-5.943880821100194,6.175598704349486,6.175598704349486,6.175598704349486,6.422411727781283,6.422411727781283,6.422411727781283,-0.24681302343179704,-0.24681302343179704,-0.24681302343179704,0.0,0.0,0.0,138.14152904419487
18,2021-01-29,132.18019500692066,133.24084510888042,134.7912579030067,132.18019500692066,132.18019500692066,8.502675908189605,8.502675908189605,8.502675908189605,-2.7372286849653746,-2.7372286849653746,-2.7372286849653746,-3.7838314078043402,-3.7838314078043402,-3.7838314078043402,1.8187387736735863,1.8187387736735863,1.8187387736735863,1.98161581541989,1.98161581541989,1.98161581541989,-0.16287704174630416,-0.16287704174630416,-0.16287704174630416,0.0,0.0,0.0,133.99893378059423
